date,device,hive number,hive humidity,hive temp,weather temp,weather humidity,queen presence,day,time
2022-06-27 16:15:16,2,1,26.97,32.69,29.66,45,0,27,16:15:16
2022-06-27 17:14:23,2,1,28.46,31.02,28.97,44,0,27,17:14:23
2022-06-27 18:13:28,2,1,27.77,30.71,27.45,44,0,27,18:13:28
2022-06-27 19:25:32,2,1,40.55,26.43,25.04,48,1,27,19:25:32
2022-06-27 20:24:33,2,1,42.74,24.26,22.15,56,1,27,20:24:33
2022-06-27 21:23:37,2,1,49.7,22.24,19.5,67,1,27,21:23:37
2022-06-27 22:22:43,2,1,53.04,21.02,18.01,73,1,27,22:22:43
2022-06-27 23:21:51,2,1,54.25,20.35,17.0,75,1,27,23:21:51
2022-06-28 00:20:58,2,1,55.33,19.87,16.32,79,1,28,00:20:58
2022-06-28 01:20:09,2,1,57.18,19.7,15.75,80,1,28,01:20:09
2022-06-28 02:19:17,2,1,55.96,19.61,15.12,81,1,28,02:19:17
2022-06-28 03:18:26,2,1,54.71,19.5,14.66,83,1,28,03:18:26
2022-06-28 04:17:36,2,1,53.94,19.44,14.45,84,1,28,04:17:36
2022-06-28 05:16:46,2,1,55.16,18.88,13.88,79,1,28,05:16:46
2022-06-28 06:16:00,2,1,52.56,20.53,13.56,86,1,28,06:16:00
2022-06-28 07:15:45,2,1,46.57,26.68,15.08,84,1,28,07:15:45
2022-06-28 08:14:40,2,1,37.4,33.75,17.31,72,1,28,08:14:40
2022-06-28 09:14:48,2,1,23.56,38.48,20.43,61,1,28,09:14:48
2022-06-28 10:14:20,2,1,20.06,40.79,23.45,50,1,28,10:14:20
2022-06-28 11:13:54,2,1,17.67,43.52,25.71,42,1,28,11:13:54
2022-06-28 12:13:12,2,1,16.7,43.92,27.23,42,1,28,12:13:12
2022-06-28 13:12:04,2,1,17.4,41.65,28.8,39,1,28,13:12:04
2022-06-28 14:10:34,2,1,22.69,36.22,29.34,39,1,28,14:10:34
2022-06-28 15:09:35,2,1,28.35,32.33,29.33,38,1,28,15:09:35
2022-06-28 16:08:41,2,1,28.2,31.31,28.94,40,1,28,16:08:41
2022-06-28 17:07:45,2,1,28.16,29.51,27.93,40,1,28,17:07:45
